"Time","Cuisine","Extérieur Cuisine","2ème étage","Chambre 3","Buanderie","Extérieur Cuisine2","Extérieur Station météo","Salon","Extérieur Buanderie","2ème étage 2","Chambre 3 2","Chambre 2","Chambre 1","Chambre 2"
2020-12-02 15:00:00,22,5.8,18,20,18,4.1,3.8,22,6.1,18,20,19,20,19
2020-12-02 17:00:00,22,5.7,18,20,18,3.6,3.4,22,5.8,18,20,19,20,19
2020-12-02 19:00:00,23,6.1,18,21,19,3.3,3.4,22,5.9,19,21,20,21,20
2020-12-02 21:00:00,23,6.2,19,21,19,,3.1,23,6.0,19,21,21,21,21
2020-12-02 23:00:00,23,5.9,19,21,19,3.1,2.6,22,5.8,19,21,21,21,21
2020-12-03 01:00:00,23,5.6,20,21,19,2.7,2.4,22,5.5,20,21,22,21,22
2020-12-03 03:00:00,23,5.6,20,21,18,2.5,1.9,22,5.4,20,21,22,21,22
2020-12-03 05:00:00,23,5.4,20,21,18,2.4,1.8,22,5.2,20,21,22,21,22
2020-12-03 07:00:00,23,5.5,19,21,18,2.5,2.2,22,5.3,20,20,21,20,21
2020-12-03 09:00:00,23,8.4,19,21,18,,3.7,22,5.8,20,21,21,21,21
2020-12-03 11:00:00,23,7.4,19,21,19,3.1,6.8,22,7.2,20,21,21,21,21
2020-12-03 13:00:00,22,8.1,18,20,18,4.8,8.2,22,9.9,19,20,20,20,20
2020-12-03 15:00:00,22,7.7,17,20,19,5.8,6.5,22,9.1,18,20,19,20,19
2020-12-03 17:00:00,23,7.3,17,20,19,5.4,6.1,22,7.8,18,20,20,20,20
2020-12-03 19:00:00,23,7.0,18,21,19,,5.4,22,7.5,19,21,21,20,21
2020-12-03 21:00:00,23,7.2,18,21,19,5,6.2,22,7.3,19,21,21,21,21
2020-12-03 23:00:00,23,8.1,19,21,19,4.8,7.3,22,8.0,19,21,21,21,21
2020-12-04 01:00:00,22,8.3,19,21,19,5.5,7.7,22,8.5,19,21,21,21,21
2020-12-04 03:00:00,22,9.0,19,21,19,6.2,8.4,22,9.1,19,21,21,21,21
2020-12-04 05:00:00,22,9.1,19,21,19,,8.2,22,9.3,19,21,22,21,22
2020-12-04 07:00:00,23,8.9,19,21,19,6.8,7.3,22,9.3,19,21,22,21,22
2020-12-04 09:00:00,23,8.5,19,21,19,7.2,6.6,22,8.2,19,21,22,21,22
2020-12-04 11:00:00,23,7.0,19,21,19,6,3.8,23,6.8,19,21,22,21,22
2020-12-04 13:00:00,23,6.6,19,21,20,4.5,3.0,22,6.1,19,21,22,21,22
2020-12-04 15:00:00,23,5.8,18,21,20,3.2,2.1,22,5.1,18,21,22,21,22
2020-12-04 17:00:00,23,5.7,18,21,19,2.3,2.0,23,4.9,19,21,22,21,22
2020-12-04 19:00:00,24,5.6,19,21,19,2.4,1.3,23,4.7,19,21,21,21,21
2020-12-04 21:00:00,23,4.9,19,21,19,,0.81,22,4.1,19,21,21,21,21
2020-12-04 23:00:00,23,5.0,19,21,19,2.1,1.3,22,4.1,19,21,22,21,22
2020-12-05 01:00:00,23,5.3,19,21,18,2.1,1.6,22,4.3,20,21,22,21,22
2020-12-05 03:00:00,23,5.0,19,21,18,2.3,1.5,22,4.1,20,21,23,21,23
2020-12-05 05:00:00,23,5.0,20,21,18,2.2,1.4,22,4.2,20,21,23,21,23
2020-12-05 07:00:00,23,4.8,19,21,19,2.1,1.2,22,4.2,20,21,23,21,23
2020-12-05 09:00:00,23,4.8,19,21,19,2,1.7,22,4.2,20,21,22,21,22
2020-12-05 11:00:00,23,5.6,19,21,18,2.5,2.5,22,4.8,20,21,22,21,22
2020-12-05 13:00:00,23,5.9,17,21,19,3.1,2.9,22,5.3,16,21,22,21,22
2020-12-05 15:00:00,23,5.6,18,21,19,,2.5,22,5.3,18,21,22,21,22
2020-12-05 17:00:00,24,5.5,18,21,18,3,2.1,22,5.0,19,21,21,21,21
2020-12-05 19:00:00,24,5.3,18,21,18,2.6,2.1,22,4.9,19,21,21,21,21
2020-12-05 21:00:00,23,5.2,18,21,17,,2.0,23,4.8,19,21,21,21,21
2020-12-05 23:00:00,23,5.2,19,21,17,2.5,1.9,22,4.7,19,21,22,21,22
2020-12-06 01:00:00,23,5.2,19,21,17,2.3,2.1,22,4.7,20,21,22,21,22
2020-12-06 03:00:00,23,5.0,20,21,17,2.2,1.7,22,4.6,20,21,22,21,22
2020-12-06 05:00:00,23,4.8,20,21,17,1.8,1.3,22,4.4,20,21,23,21,23
2020-12-06 07:00:00,23,4.9,20,21,17,,1.6,22,4.3,20,21,22,21,22
2020-12-06 09:00:00,23,5.7,19,21,18,1.7,3.2,23,4.7,19,21,22,21,22
2020-12-06 11:00:00,23,6.8,19,21,18,2.3,5.0,23,5.9,19,21,21,21,21
2020-12-06 13:00:00,22,7.5,18,21,18,3.8,7.0,22,7.6,19,21,20,21,20
2020-12-06 15:00:00,22,7.1,18,20,19,4.5,5.6,23,9.2,18,20,19,20,19
2020-12-06 17:00:00,21,6.4,18,20,18,,3.4,22,7.3,18,20,19,20,19
2020-12-06 19:00:00,21,6.4,18,20,18,4.1,3.5,22,6.6,19,20,19,20,19
2020-12-06 21:00:00,22,5.9,19,21,18,3.4,3.2,22,6.0,19,22,20,21,20
2020-12-06 23:00:00,23,6.2,19,22,18,3.2,3.2,22,5.9,20,22,21,22,21
2020-12-07 01:00:00,23,6.1,19,22,18,,2.8,22,5.7,20,23,22,22,22
2020-12-07 03:00:00,23,5.9,19,22,18,3.4,2.6,22,5.4,20,23,22,22,22
2020-12-07 05:00:00,22,6.0,20,22,18,,2.8,22,5.6,20,23,22,23,22
2020-12-07 07:00:00,23,5.7,19,22,18,3.3,2.2,22,5.4,19,23,22,23,22
2020-12-07 09:00:00,23,6.1,19,22,18,2.9,3.9,22,5.6,19,23,22,23,22
2020-12-07 11:00:00,24,7.5,19,22,19,,6.8,23,7.1,20,23,22,23,22
2020-12-07 13:00:00,23,7.6,18,22,19,4.5,7.4,23,9.9,19,22,21,22,21
2020-12-07 15:00:00,22,6.9,18,21,19,4.3,5.0,23,10,19,21,20,21,20
2020-12-07 17:00:00,22,6.2,18,21,19,3.6,3.6,23,7.2,18,21,20,21,20
2020-12-07 19:00:00,22,6.5,18,21,19,,4.1,22,6.9,19,22,20,21,20
2020-12-07 21:00:00,21,6.7,18,21,19,3.7,4.1,22,6.8,18,21,20,21,20
2020-12-07 23:00:00,22,6.7,19,22,18,4.2,4.0,22,6.8,19,22,21,22,21
2020-12-08 01:00:00,23,6.4,20,22,18,,3.8,22,6.7,20,23,22,22,22
2020-12-08 03:00:00,23,6.1,20,22,18,,3.5,22,6.4,20,23,22,22,22
2020-12-08 05:00:00,23,5.6,20,22,18,4,2.4,22,5.9,20,23,22,22,22
2020-12-08 07:00:00,23,5.0,19,22,18,2.8,1.5,22,5.1,19,23,21,22,21
2020-12-08 09:00:00,24,6.1,19,22,18,2.3,3.7,23,5.5,19,23,22,22,22
2020-12-08 11:00:00,25,7.9,18,22,19,,6.5,23,7.2,19,22,21,22,21
2020-12-08 13:00:00,24,9.8,18,21,19,4.3,7.2,23,8.1,19,21,20,21,20
2020-12-08 15:00:00,23,8.8,18,20,19,6,7.0,22,8.7,19,20,19,20,19
2020-12-08 17:00:00,21,8.0,17,20,18,,5.6,22,8.1,18,20,19,20,19
2020-12-08 19:00:00,21,7.6,17,20,19,5.9,5.3,22,7.7,18,20,18,20,18
2020-12-08 21:00:00,22,7.3,18,21,19,5.4,4.5,22,7.1,18,21,20,21,20
2020-12-08 23:00:00,23,7.0,19,21,19,4.6,4.0,22,6.5,19,22,21,21,21
2020-12-09 01:00:00,23,6.7,19,22,18,,3.7,22,6.4,20,23,21,22,21
2020-12-09 03:00:00,23,6.3,20,22,18,4.1,3.1,22,6.2,20,23,22,22,22
2020-12-09 05:00:00,23,6.1,20,22,18,3.6,2.7,22,5.7,20,23,22,22,22
2020-12-09 07:00:00,23,5.7,20,22,19,3.1,2.2,22,5.4,20,23,22,22,22
2020-12-09 09:00:00,23,5.9,20,22,18,,2.7,22,5.6,20,23,22,22,22
2020-12-09 11:00:00,23,6.6,20,22,18,3,4.0,22,6.0,20,23,22,22,22
2020-12-09 13:00:00,23,7.3,19,22,18,3.5,5.4,23,6.7,20,22,21,22,21
2020-12-09 15:00:00,22,7.0,19,21,18,,4.3,22,6.7,19,21,20,21,20
2020-12-09 17:00:00,22,6.1,19,21,18,4.2,3.3,22,5.8,19,22,21,22,21
2020-12-09 19:00:00,23,5.8,19,22,18,3.4,2.3,22,5.3,20,23,21,22,21
2020-12-09 21:00:00,23,4.7,19,22,18,2.1,0.39,23,4.5,20,23,22,22,22
2020-12-09 23:00:00,23,3.9,20,22,18,0.60,-0.57,22,3.6,20,23,22,22,22
2020-12-10 01:00:00,23,3.3,20,23,18,,-1.3,22,2.8,20,23,23,22,23
2020-12-10 03:00:00,23,2.9,20,23,18,-0.20,-1.6,22,2.4,21,23,23,22,23
2020-12-10 05:00:00,23,2.9,20,23,17,-0.70,-1.4,22,2.3,21,23,23,22,23
2020-12-10 07:00:00,23,3.3,20,22,17,-0.90,-0.65,22,2.6,20,23,21,21,21
2020-12-10 09:00:00,23,3.9,20,22,17,-0.70,0.85,22,3.0,20,23,22,22,22
2020-12-10 11:00:00,23,7.4,19,22,17,1.6,4.7,22,4.7,20,23,22,22,22
2020-12-10 13:00:00,24,6.6,19,22,19,,6.4,23,8.0,20,23,22,22,22
2020-12-10 15:00:00,24,12,19,23,20,3.1,5.0,22,9.8,20,23,22,22,22
2020-12-10 17:00:00,23,6.0,19,23,19,2.6,1.1,22,6.5,20,23,22,22,22
2020-12-10 19:00:00,24,4.3,19,23,20,1.2,0.88,23,4.9,20,23,22,22,22
2020-12-10 21:00:00,24,3.6,19,23,21,,-0.22,23,4.0,20,23,22,22,22
2020-12-10 23:00:00,23,3.4,20,23,,0.20,-0.37,23,3.3,20,23,22,22,22
2020-12-11 01:00:00,23,3.7,20,23,,-0.30,0.89,22,3.6,20,23,22,22,22
2020-12-11 03:00:00,23,3.5,20,23,,0.30,0.24,22,3.4,20,23,23,22,23
2020-12-11 05:00:00,23,3.6,20,23,,,0.068,22,3.3,21,23,23,22,23
2020-12-11 07:00:00,23,3.8,19,22,,0.60,1.0,22,3.6,18,23,21,21,21
2020-12-11 09:00:00,23,4.9,18,22,,0.80,1.8,22,4.3,18,23,21,21,21
2020-12-11 11:00:00,24,4.9,18,22,,1.7,1.7,23,4.8,19,22,21,21,21
2020-12-11 13:00:00,24,5.9,19,22,,,4.7,23,5.2,19,22,21,21,21
2020-12-11 15:00:00,22,6.3,18,21,,3.2,4.6,22,5.9,18,21,20,20,20
2020-12-11 17:00:00,21,5.8,17,20,,4.2,3.9,22,5.5,18,21,19,20,19
2020-12-11 19:00:00,23,5.9,17,21,,,4.1,22,5.5,18,21,19,20,19
2020-12-11 21:00:00,22,6.5,18,20,,3.7,4.1,22,5.7,18,21,19,20,19
2020-12-11 23:00:00,23,6.6,18,21,,4.5,5.0,22,6.0,19,22,20,21,20
2020-12-12 01:00:00,23,6.8,19,22,,,5,22,6.2,19,22,21,21,21
2020-12-12 03:00:00,23,6.6,19,22,,4.8,4.4,22,6.1,19,23,21,21,21
2020-12-12 05:00:00,23,6.3,19,22,,4.5,4.2,22,5.9,19,23,21,21,21
2020-12-12 07:00:00,23,6.7,19,22,,,4.5,22,6.0,20,23,22,21,22
2020-12-12 09:00:00,23,7.2,19,22,,,5.3,22,6.5,19,23,22,21,22
2020-12-12 11:00:00,23,7.9,19,22,,,5.9,22,7.1,19,23,21,21,21
2020-12-12 13:00:00,23,8.3,19,22,,5.2,6.3,22,7.6,19,23,21,21,21
2020-12-12 15:00:00,23,8.2,19,22,,6,6.1,22,7.7,20,22,21,21,21
2020-12-12 17:00:00,23,7.8,19,22,,,5.7,23,7.5,20,22,21,21,21
2020-12-12 19:00:00,23,7.8,19,22,,6.1,5.7,23,7.5,20,22,21,21,21
2020-12-12 21:00:00,22,8.0,18,21,,,5.8,22,7.5,19,21,20,21,20
2020-12-12 23:00:00,22,7.8,19,21,,5.8,5.6,22,7.3,19,22,20,21,20
2020-12-13 01:00:00,23,8.0,20,22,,5.7,5.8,22,7.3,20,23,21,22,21
2020-12-13 03:00:00,23,8.0,20,22,,,5.5,22,7.4,20,23,22,22,22
2020-12-13 05:00:00,23,7.7,20,22,,,4.6,22,7.2,20,23,22,22,22
2020-12-13 07:00:00,23,7.9,19,22,,,4.7,22,7.0,20,23,22,22,22
2020-12-13 09:00:00,23,7.9,17,22,,5.4,5.4,22,7.3,17,23,22,22,22
2020-12-13 11:00:00,23,8.6,18,22,,4.8,8.6,22,8.1,18,23,22,22,22
2020-12-13 13:00:00,23,9.8,19,22,,,10,22,11,19,23,22,22,22
2020-12-13 15:00:00,23,9.7,19,22,,6.1,8.1,23,11,20,22,22,22,22
2020-12-13 17:00:00,23,8.8,19,22,,,6.6,23,9.3,20,22,21,22,21
2020-12-13 19:00:00,22,8.0,19,22,,,5.1,23,8.3,19,22,21,21,21
2020-12-13 21:00:00,22,7.4,18,21,,,5.1,22,7.5,19,21,20,21,20
2020-12-13 23:00:00,22,6.8,19,21,,4.9,4.1,22,6.9,19,22,21,21,21
2020-12-14 01:00:00,23,6.3,20,22,,4.2,3.6,22,6.2,20,23,22,22,22
2020-12-14 03:00:00,23,6.1,20,22,,,3.3,22,5.8,20,23,22,22,22
2020-12-14 05:00:00,23,5.7,20,22,,3.5,2.7,22,5.5,20,23,22,22,22
2020-12-14 07:00:00,23,5.8,19,21,,3,2.6,22,5.4,19,21,21,20,21
2020-12-14 09:00:00,23,7.0,19,21,,,5.2,23,6.2,19,21,21,21,21
2020-12-14 11:00:00,23,8.6,19,21,,,8.2,23,8.0,19,22,21,21,21
2020-12-14 13:00:00,22,9.6,18,21,,,10,23,10,19,21,20,21,20
2020-12-14 15:00:00,22,11,18,21,,4.7,9.5,22,12,19,21,20,21,20
2020-12-14 17:00:00,23,7.8,19,22,,6.3,4.5,22,9.2,19,22,21,21,21
2020-12-14 19:00:00,23,7.9,19,21,,,5.2,23,8.3,19,22,21,21,21
2020-12-14 21:00:00,22,8.2,19,21,,5,5.7,22,8.4,19,21,20,21,20
2020-12-14 23:00:00,22,8.1,19,22,,,5.4,22,8.4,20,22,21,21,21
2020-12-15 01:00:00,23,7.9,20,22,,5.6,5.1,22,8.1,20,23,22,21,22
2020-12-15 03:00:00,23,8.0,20,22,,,5.3,22,8.2,20,23,22,21,22
2020-12-15 05:00:00,23,8.0,20,22,,,5.4,22,8.1,20,23,22,21,22
2020-12-15 07:00:00,23,8.1,20,22,,5.5,5.6,22,8.3,20,23,20,20,20
2020-12-15 09:00:00,23,8.8,19,22,,,7.5,22,8.8,20,22,21,21,21
2020-12-15 11:00:00,22,12,19,22,,5.6,9.0,22,9.8,20,22,21,21,21
2020-12-15 13:00:00,21,10,18,21,,,8.9,22,10,19,21,20,20,20
2020-12-15 15:00:00,22,9.9,18,21,,6.8,8.0,22,10,19,22,20,20,20
2020-12-15 17:00:00,23,9.8,19,21,,,7.6,23,9.8,19,22,20,20,20
2020-12-15 19:00:00,22,9.6,18,21,,7.6,7.4,22,9.5,19,21,20,20,20
2020-12-15 21:00:00,21,9.6,18,20,,7.5,7.7,22,9.5,18,20,19,20,19
2020-12-15 23:00:00,22,9.7,19,21,,,7.7,22,9.4,19,22,20,20,20
2020-12-16 01:00:00,22,9.7,20,22,,,7.7,22,9.3,20,22,21,20,21
2020-12-16 03:00:00,23,9.6,20,22,,,7.5,22,9.2,20,23,21,20,21
2020-12-16 05:00:00,22,9.8,20,22,,7.6,7.6,22,9.4,20,23,22,21,22
2020-12-16 07:00:00,23,9.1,20,21,,,6.4,22,9.0,20,22,20,20,20
2020-12-16 09:00:00,23,9.2,19,21,,7,7.5,23,9.0,19,21,20,20,20
2020-12-16 11:00:00,23,10,19,21,,,10,23,10,20,21,20,20,20
2020-12-16 13:00:00,22,13,19,21,,6.8,12,22,12,19,21,20,20,20
2020-12-16 15:00:00,23,12,19,21,,,10,22,13,19,22,21,20,21
2020-12-16 17:00:00,22,9.9,19,21,,,7.2,23,11,19,21,20,20,20
2020-12-16 19:00:00,22,9.1,18,20,,8.7,6.5,22,9.4,19,21,19,20,19
2020-12-16 21:00:00,22,8.6,19,21,,7.9,6.2,22,8.7,19,22,20,20,20
2020-12-16 23:00:00,23,8.0,20,22,,,5.9,22,8.2,20,23,21,20,21
2020-12-17 01:00:00,23,7.7,20,22,,5.5,5.6,22,7.9,20,23,22,20,22
2020-12-17 03:00:00,22,7.4,20,22,,,5.0,22,7.6,20,23,22,21,22
2020-12-17 05:00:00,22,7.2,20,22,,4.9,4.3,22,7.3,20,23,22,21,22
2020-12-17 07:00:00,23,6.9,20,22,,,3.9,22,6.8,21,23,22,21,22
2020-12-17 09:00:00,22,7.7,20,22,,4.2,5.1,22,7.3,21,23,22,21,22
2020-12-17 11:00:00,23,8.9,20,22,,,7.7,22,8.3,21,23,22,21,22
2020-12-17 13:00:00,23,9.5,20,22,,4.7,10.0,23,10,21,23,22,21,22
2020-12-17 15:00:00,22,9.7,20,22,,,8.0,23,10,20,22,20,21,20
2020-12-17 17:00:00,22,9.4,19,21,,6.5,7.0,22,9.7,20,21,20,20,20
2020-12-17 19:00:00,22,9.4,19,21,,,6.9,23,9.4,19,21,20,20,20
2020-12-17 21:00:00,21,9.2,19,21,,7,6.9,23,9.1,19,21,19,20,19
2020-12-17 23:00:00,22,9.0,19,21,,,6.8,22,8.9,20,22,21,20,21
2020-12-18 01:00:00,23,9.3,20,22,,6.9,7.3,22,9.2,20,23,21,20,21
2020-12-18 03:00:00,22,9.3,20,22,,,7.3,22,9.3,20,23,21,21,21
2020-12-18 05:00:00,22,9.3,20,22,,7,7.0,22,9.2,20,23,22,21,22
2020-12-18 07:00:00,23,9.4,20,22,,,7.3,22,9.3,20,22,20,20,20
2020-12-18 09:00:00,23,10,19,21,,7.2,8.7,23,9.6,19,22,21,21,21
2020-12-18 11:00:00,23,11,19,21,,,11,23,11,19,21,20,21,20
2020-12-18 13:00:00,22,12,19,21,,,12,23,12,19,21,20,21,20
2020-12-18 15:00:00,22,11,18,21,,8.4,9.4,23,12,19,21,19,20,19
2020-12-18 17:00:00,22,9.9,19,21,,,6.7,22,11,19,22,20,20,20
2020-12-18 19:00:00,23,9.1,19,21,,9.3,6.0,23,9.4,19,22,21,20,21
2020-12-18 21:00:00,23,8.7,20,22,,,5.4,23,8.7,20,22,21,20,21
2020-12-18 23:00:00,23,8.1,20,22,,7.7,4.8,23,8.2,20,23,21,21,21
2020-12-19 01:00:00,23,8.1,20,22,,,4.9,23,8.1,21,23,22,21,22
2020-12-19 03:00:00,23,7.9,20,22,,5.9,4.7,22,7.9,21,23,22,21,22
2020-12-19 05:00:00,22,7.9,20,22,,,4.8,22,7.8,20,23,22,21,22
2020-12-19 07:00:00,23,7.8,20,22,,5.5,4.7,23,7.8,21,23,21,21,21
2020-12-19 09:00:00,23,8.1,20,21,,,5.9,23,7.9,20,22,19,20,19
2020-12-19 11:00:00,23,9.4,20,22,,5.6,8.9,23,9.0,,22,21,21,21
2020-12-19 13:00:00,24,10,20,22,,,10,23,11,20,22,21,21,21
2020-12-19 15:00:00,22,12,19,21,,7,8.8,22,12,20,21,20,21,20
2020-12-19 17:00:00,23,9.9,19,21,,,7.2,23,10,20,22,20,21,20
2020-12-19 19:00:00,22,9.4,19,21,,7.6,6.5,23,9.6,19,21,20,20,20
2020-12-19 21:00:00,21,9.0,19,21,,,6.3,22,9.3,19,21,20,20,20
2020-12-19 23:00:00,22,9.0,20,21,,,6.2,22,9.1,20,22,21,20,21
2020-12-20 01:00:00,23,8.6,20,22,,6.7,5.5,23,8.7,20,23,21,20,21
2020-12-20 03:00:00,22,8.4,20,22,,,5.3,23,8.3,20,23,21,21,21
2020-12-20 05:00:00,22,8.6,20,22,,5.9,5.9,22,8.5,20,23,21,21,21
2020-12-20 07:00:00,23,8.8,20,21,,,6.3,23,8.6,20,22,21,21,21
2020-12-20 09:00:00,23,9.3,20,21,,6.2,6.9,23,9.0,20,22,21,21,21
2020-12-20 11:00:00,23,9.6,19,21,,,7.4,23,9.1,20,21,20,21,20
2020-12-20 13:00:00,22,9.8,19,21,,6.9,7.8,23,9.1,19,20,20,20,20
2020-12-20 15:00:00,22,9.9,18,20,,,7.8,22,9.3,19,20,19,20,19
2020-12-20 17:00:00,21,9.6,18,20,,7.3,7.4,22,9.1,18,20,19,20,19
2020-12-20 19:00:00,21,9.6,18,20,,,7.4,22,9,18,20,19,20,19
2020-12-20 21:00:00,22,9.6,19,21,,,7.3,22,9.1,19,22,20,20,20
2020-12-20 23:00:00,22,9.7,20,21,,7.5,7.3,22,9.0,20,23,21,20,21
2020-12-21 01:00:00,22,9.8,20,22,,,7.6,22,9.3,20,23,21,20,21
2020-12-21 03:00:00,22,9.7,20,22,,7.4,7.4,22,9.3,20,23,21,21,21
2020-12-21 05:00:00,22,9.0,20,22,,,6.2,22,9.0,20,23,22,21,22
2020-12-21 07:00:00,23,8.3,20,22,,7.5,5.1,22,8.2,20,23,22,21,22
2020-12-21 09:00:00,23,8.9,20,22,,,6.4,23,8.4,20,23,22,21,22
2020-12-21 11:00:00,23,10,19,22,,,8.6,23,9.2,20,22,21,21,21
2020-12-21 13:00:00,23,11,19,21,,6.9,9.4,23,10,19,21,20,21,20
2020-12-21 15:00:00,22,11,18,21,,,8.7,22,10,19,21,20,20,20
2020-12-21 17:00:00,22,10,19,21,,8.4,7.9,22,10,19,21,20,20,20
2020-12-21 19:00:00,23,10,19,21,,,8.3,23,9.6,20,22,21,20,21
2020-12-21 21:00:00,23,10,20,22,,,8.5,23,9.6,20,22,21,21,21
2020-12-21 23:00:00,22,10,20,22,,8.1,8.7,23,9.7,20,23,21,21,21
2020-12-22 01:00:00,22,9.8,20,22,,,8.5,22,9.8,20,23,21,21,21
2020-12-22 03:00:00,22,9.5,20,22,,7.9,7.1,22,9.2,20,23,22,21,22
2020-12-22 05:00:00,22,8.7,20,22,,,5.9,22,8.5,20,23,22,21,22
2020-12-22 07:00:00,23,8.8,20,22,,,6.3,23,8.3,21,23,22,21,22
2020-12-22 09:00:00,23,9.6,20,22,,6.7,8.5,23,9.0,21,23,22,21,22
