"Time","Cuisine","Extérieur Cuisine","2ème étage","Chambre 3","Buanderie","Extérieur Cuisine2","Extérieur Station météo","Salon","Extérieur Buanderie","2ème étage 2","Chambre 3 2","Chambre 2","Chambre 1","Chambre 2"
2020-12-22 11:00:00,23,11,20,22,,,12,23,11,20,22,21,21,21
2020-12-22 13:00:00,22,13,20,22,,,14,23,14,20,22,21,21,21
2020-12-22 15:00:00,22,12,20,22,,7.1,13,23,16,20,22,21,21,21
2020-12-22 17:00:00,22,11,20,22,,,9.8,23,13,20,22,21,21,21
2020-12-22 19:00:00,22,11,20,22,,9.3,9.0,23,12,20,22,21,21,21
2020-12-22 21:00:00,23,10,20,22,,,7.9,23,11,20,23,21,21,21
2020-12-22 23:00:00,23,9.8,20,22,,,7.4,23,10,20,23,22,21,22
2020-12-23 01:00:00,22,9.1,20,22,,7.2,6.1,23,9.3,21,23,22,21,22
2020-12-23 03:00:00,22,9.3,21,22,,,7.2,23,9.2,21,23,22,21,22
2020-12-23 05:00:00,22,8.7,20,22,,6.3,5.9,23,8.8,21,23,22,21,22
2020-12-23 07:00:00,23,8.3,20,21,,,5.2,23,8.2,20,22,19,20,19
2020-12-23 09:00:00,22,9.1,19,20,,,7.6,23,8.6,19,19,19,19,19
2020-12-23 11:00:00,21,11,18,20,,6,10,22,10,19,20,19,19,19
2020-12-23 13:00:00,23,14,19,21,,,11,22,12,19,21,20,20,20
2020-12-23 15:00:00,23,12,19,21,,,10,23,12,19,21,20,20,20
2020-12-23 17:00:00,22,12,19,20,,7.6,10,23,12,19,20,19,20,19
2020-12-23 19:00:00,22,12,19,20,,,10,23,12,19,20,19,20,19
2020-12-23 21:00:00,21,12,19,20,,,10,23,12,19,20,19,20,19
2020-12-23 23:00:00,22,12,19,21,,9.7,10,22,12,19,22,20,20,20
2020-12-24 01:00:00,22,12,20,21,,,11,22,12,20,22,21,20,21
2020-12-24 03:00:00,22,11,20,22,,,9.6,23,11,20,23,21,20,21
2020-12-24 05:00:00,22,11,20,22,,10,9.7,23,10,20,23,21,20,21
2020-12-24 07:00:00,22,11,20,21,,,9.4,23,10,20,22,20,21,20
2020-12-24 09:00:00,23,11,20,21,,,10,23,9.9,20,21,20,20,20
2020-12-24 11:00:00,22,11,19,21,,,11,23,10,19,21,20,20,20
2020-12-24 13:00:00,22,11,19,20,,9.3,9.7,23,10,19,20,20,20,20
2020-12-24 15:00:00,22,11,19,21,,,8.1,22,9.9,19,21,20,20,20
2020-12-24 17:00:00,22,9.9,19,21,,,7.3,23,9.5,20,22,21,20,21
2020-12-24 19:00:00,23,9.6,19,21,,,6.7,23,8.8,20,22,21,20,21
2020-12-24 21:00:00,23,9.0,19,21,,,5.5,23,8.3,20,22,20,20,20
2020-12-24 23:00:00,22,7.9,19,21,,,4.6,22,7.1,19,21,20,20,20
2020-12-25 01:00:00,22,7.2,20,22,,5.9,4.3,22,6.4,20,22,21,20,21
2020-12-25 03:00:00,23,7.1,20,22,,,3.8,23,6.5,20,23,22,20,22
2020-12-25 05:00:00,23,6.7,20,22,,,3.2,23,6.0,20,23,22,21,22
2020-12-25 07:00:00,23,6.1,19,22,,4.2,2.7,23,5.6,19,23,21,21,21
2020-12-25 09:00:00,23,6.1,18,22,,,4.2,23,5.5,17,22,21,20,21
2020-12-25 11:00:00,23,6.3,19,22,,3.5,4.8,23,5.6,19,22,21,21,21
2020-12-25 13:00:00,23,5.7,19,22,,,4.2,23,4.7,19,22,21,21,21
2020-12-25 15:00:00,23,5.3,19,22,,,3.7,22,4.7,19,22,22,21,22
2020-12-25 17:00:00,23,5.5,19,22,,3.4,4.1,23,4.8,19,22,21,20,21
2020-12-25 19:00:00,24,5.3,18,21,,,4.1,23,4.8,19,22,21,20,21
2020-12-25 21:00:00,23,5.3,18,21,,3.6,4.1,23,4.8,19,22,21,20,21
2020-12-25 23:00:00,23,5.6,18,21,,,3.7,22,4.6,19,22,21,20,21
2020-12-26 01:00:00,23,5.3,18,21,,3.3,3.4,22,4.3,19,23,21,20,21
2020-12-26 03:00:00,23,5.1,18,21,,,3.1,22,4.0,19,23,21,20,21
2020-12-26 05:00:00,23,4.8,18,21,,,2.4,22,3.7,19,23,21,20,21
2020-12-26 07:00:00,23,4.3,19,21,,2.6,1.9,22,3.2,19,22,20,20,20
2020-12-26 09:00:00,23,4.2,18,21,,,3.5,22,3.6,18,21,20,20,20
2020-12-26 11:00:00,24,5.0,18,21,,2.2,3.9,23,4.3,18,22,20,20,20
2020-12-26 13:00:00,24,5.6,18,21,,,5.1,23,5.2,18,22,20,20,20
2020-12-26 15:00:00,23,5.7,18,21,,2.9,3.6,23,6.1,18,22,20,20,20
2020-12-26 17:00:00,23,4.6,18,21,,,1.2,22,5.1,19,22,20,20,20
2020-12-26 19:00:00,23,4.0,18,21,,,-0.12,23,3.9,19,22,21,20,21
2020-12-26 21:00:00,23,3.2,19,22,,2.2,-1.2,23,3.0,19,23,21,20,21
2020-12-26 23:00:00,23,2.6,19,22,,,-1.9,22,2.3,20,23,22,20,22
2020-12-27 01:00:00,23,2.0,19,22,,0.20,-2.8,22,1.6,20,23,22,20,22
2020-12-27 03:00:00,23,1.8,20,22,,-1.2,-2.6,22,1.2,20,24,22,20,22
2020-12-27 05:00:00,23,1.7,20,22,,,-2.1,22,1.1,20,24,23,21,23
2020-12-27 07:00:00,23,1.6,19,22,,,-2.1,22,0.92,20,23,22,20,22
2020-12-27 09:00:00,23,1.7,19,22,,-1.8,-0.38,23,1.3,19,23,22,21,22
2020-12-27 11:00:00,23,3.3,18,22,,,2.1,23,2.7,19,23,22,20,22
2020-12-27 13:00:00,23,5.5,18,22,,-0.10,4.2,23,5.0,19,23,22,20,22
2020-12-27 15:00:00,23,6.0,18,22,,,4.4,23,5.6,19,22,21,20,21
2020-12-27 17:00:00,23,6.7,18,21,,2.7,6.0,22,6.4,19,22,21,20,21
2020-12-27 19:00:00,22,7.5,17,21,,,7.8,22,7.6,18,21,20,20,20
2020-12-27 21:00:00,22,7.6,17,21,,,7.5,22,7.9,18,21,20,20,20
2020-12-27 23:00:00,23,7.7,18,21,,5,6.8,22,7.9,19,22,21,20,21
2020-12-28 01:00:00,23,8.2,19,21,,,7.7,22,8.2,19,23,21,20,21
2020-12-28 03:00:00,23,8.1,19,22,,,7.6,22,8.4,19,23,21,20,21
2020-12-28 05:00:00,23,7.7,19,22,,6.6,6.8,22,8.2,19,23,21,20,21
2020-12-28 07:00:00,23,7.4,19,22,,,5.6,22,7.6,20,23,21,20,21
2020-12-28 09:00:00,23,8.0,19,22,,,7.4,23,7.0,20,22,21,20,21
2020-12-28 11:00:00,23,8.5,19,22,,6.3,7.9,23,7.4,19,22,21,21,21
2020-12-28 13:00:00,23,8.8,19,22,,,8.4,23,7.9,19,22,21,21,21
2020-12-28 15:00:00,23,8.8,19,22,,6.6,8.0,23,8.6,19,22,21,21,21
2020-12-28 17:00:00,23,8.5,18,21,,,7.7,23,8.4,19,22,21,21,21
2020-12-28 19:00:00,22,7.6,17,21,,,6.5,22,7.6,18,21,20,20,20
2020-12-28 21:00:00,22,8.1,17,20,,6.5,7.6,22,7.7,18,20,19,20,19
2020-12-28 23:00:00,23,8.5,18,21,,,8.4,22,8.4,19,22,20,20,20
2020-12-29 01:00:00,23,8.7,19,21,,,8.2,22,8.8,19,22,21,20,21
2020-12-29 03:00:00,23,8.8,19,21,,6.8,8.2,22,8.9,19,22,21,20,21
2020-12-29 05:00:00,23,8.3,19,22,,,6.5,22,8.5,19,22,21,20,21
2020-12-29 07:00:00,23,7.6,19,21,,,5.2,22,7.7,20,22,20,19,20
2020-12-29 09:00:00,23,7.8,19,21,,6.5,5.3,23,7.5,19,21,20,19,20
2020-12-29 11:00:00,24,12,19,21,,,9.0,23,8.5,19,21,20,20,20
2020-12-29 13:00:00,22,12,18,21,,6,9.7,22,10,19,21,20,20,20
2020-12-29 15:00:00,23,9.2,19,21,,,6.9,23,9.1,19,22,21,20,21
2020-12-29 17:00:00,23,8.2,19,21,,,5.2,23,8.3,19,22,21,20,21
2020-12-29 19:00:00,23,7.8,19,21,,6.4,4.7,23,7.6,20,22,21,20,21
2020-12-29 21:00:00,23,7.6,20,22,,,4.4,23,7.2,20,23,21,20,21
2020-12-29 23:00:00,23,7.4,20,22,,,4.3,23,7.0,20,23,21,20,21
2020-12-30 01:00:00,23,7.6,20,22,,5.8,4.7,23,7.2,20,23,21,20,21
2020-12-30 03:00:00,22,7.3,20,22,,,4.1,22,6.8,20,23,21,20,21
2020-12-30 05:00:00,23,6.8,20,22,,4.6,3.3,22,6.4,20,23,21,20,21
2020-12-30 07:00:00,23,6.5,20,22,,,2.8,22,6.0,20,23,21,20,21
2020-12-30 09:00:00,23,7.1,19,22,,4.3,5.3,23,6.3,19,22,21,20,21
2020-12-30 11:00:00,23,7.6,19,22,,,5.1,23,7.2,20,22,21,20,21
2020-12-30 13:00:00,23,7.3,19,21,,,4.6,23,6.7,19,22,20,20,20
2020-12-30 15:00:00,23,6.9,18,21,,4.7,3.9,22,6.3,19,21,20,20,20
2020-12-30 17:00:00,23,6.8,18,21,,,3.5,22,6.1,19,21,20,20,20
2020-12-30 19:00:00,23,6.7,18,21,,4.5,2.8,23,5.9,19,21,20,20,20
2020-12-30 21:00:00,22,6.0,18,21,,,2.2,22,5.5,19,21,20,20,20
2020-12-30 23:00:00,23,5.4,19,22,,,1.0,22,5.1,20,23,21,20,21
2020-12-31 01:00:00,23,4.6,20,22,,3.6,0.47,22,4.2,20,23,22,20,22
2020-12-31 03:00:00,23,4.2,20,22,,,1.0,22,3.7,20,23,22,20,22
2020-12-31 05:00:00,23,4.4,19,22,,1.9,2.2,22,4.0,20,23,22,20,22
2020-12-31 07:00:00,23,4.4,19,22,,,2.1,22,4.2,20,23,22,20,22
2020-12-31 09:00:00,23,3.9,17,22,,1.3,1.7,22,3.7,16,23,22,21,22
2020-12-31 11:00:00,23,4.3,18,22,,,2.4,22,3.9,19,23,22,21,22
2020-12-31 13:00:00,23,5.2,18,22,,,3.6,22,5.0,19,22,22,21,22
2020-12-31 15:00:00,23,5.3,18,22,,2.5,3.2,22,5.0,19,22,21,21,21
2020-12-31 17:00:00,23,5.5,18,22,,,3.3,23,5.1,19,22,21,21,21
2020-12-31 19:00:00,24,5.7,18,22,,3.2,3.4,23,5.2,19,22,21,21,21
2020-12-31 21:00:00,24,6.2,18,22,,,3.5,23,5.4,19,22,21,20,21
2020-12-31 23:00:00,23,6.3,18,21,,,4.5,23,5.6,19,22,21,20,21
2021-01-01 01:00:00,22,6.0,18,21,,3.7,4.1,22,5.4,19,22,21,20,21
2021-01-01 03:00:00,23,6.0,19,22,,,3.2,22,5.2,19,23,22,20,22
2021-01-01 05:00:00,23,5.3,19,22,,3.6,2.5,22,4.7,,23,22,20,22
2021-01-01 07:00:00,23,5.1,19,22,,,2.3,22,4.2,20,23,21,20,21
2021-01-01 09:00:00,23,6.9,19,21,,,2.9,22,4.4,20,22,20,20,20
2021-01-01 11:00:00,23,5.9,19,22,,2.7,3.8,23,5,20,22,21,20,21
2021-01-01 13:00:00,24,5.7,19,22,,,3.7,23,5.4,20,22,21,21,21
2021-01-01 15:00:00,23,5.6,19,22,,,3.3,23,5.4,20,22,21,21,21
2021-01-01 17:00:00,23,5.3,19,22,,,2.7,23,5.1,20,22,21,21,21
2021-01-01 19:00:00,24,5.4,19,22,,,2.4,23,5.1,20,22,21,21,21
2021-01-01 21:00:00,23,5.2,19,22,,3,2.3,23,5.0,20,23,21,21,21
2021-01-01 23:00:00,23,5.1,20,22,,,2.3,23,5.0,20,23,22,21,22
2021-01-02 01:00:00,23,4.8,20,22,,,2.2,22,4.8,20,23,22,21,22
2021-01-02 03:00:00,23,4.8,20,22,,2.3,2,22,4.6,20,23,22,21,22
2021-01-02 05:00:00,23,4.6,20,22,,,2.0,22,4.5,20,23,22,21,22
2021-01-02 07:00:00,23,4.5,20,22,,1.8,2.2,22,4.6,20,23,22,21,22
2021-01-02 09:00:00,23,4.6,19,22,,,2.5,23,4.7,19,22,20,20,20
2021-01-02 11:00:00,23,4.9,19,22,,,3.0,23,5.0,19,22,21,21,21
2021-01-02 13:00:00,23,5.1,19,22,,2,3.0,23,5.2,19,22,21,21,21
2021-01-02 15:00:00,23,5.1,19,22,,,2.8,23,5.2,20,22,21,21,21
2021-01-02 17:00:00,23,5.1,19,22,,2.3,2.8,23,5.2,20,22,21,21,21
2021-01-02 19:00:00,23,5.2,19,22,,,2.7,23,5.2,20,22,21,21,21
2021-01-02 21:00:00,23,5.3,20,22,,,2.5,23,5.2,20,23,21,21,21
2021-01-02 23:00:00,23,5.2,20,22,,2.5,2.5,22,5.2,20,23,22,21,22
2021-01-03 01:00:00,23,5.2,20,22,,,2.2,22,5.1,20,23,22,21,22
2021-01-03 03:00:00,23,5.1,20,22,,,2,22,4.9,20,23,22,21,22
2021-01-03 05:00:00,23,4.6,20,22,,,1.8,22,4.7,20,23,22,21,22
2021-01-03 07:00:00,23,4.4,20,22,,,,22,4.6,20,23,21,21,21
2021-01-03 09:00:00,23,4.4,19,22,,1.7,2.0,23,4.5,19,22,20,20,20
2021-01-03 11:00:00,23,4.8,19,22,,,2.4,23,4.8,19,22,21,21,21
2021-01-03 13:00:00,23,6.9,19,22,,,2.4,22,4.9,19,22,21,21,21
2021-01-03 15:00:00,23,4.5,19,22,,1.6,1.2,22,4.5,19,22,21,21,21
2021-01-03 17:00:00,23,4.2,19,22,,,0.80,22,3.9,19,22,21,21,21
2021-01-03 19:00:00,23,4.6,19,22,,,0.96,22,4.0,19,22,21,20,21
2021-01-03 21:00:00,23,4.6,19,22,,,1.1,22,4.1,20,22,21,20,21
2021-01-03 23:00:00,23,4.6,19,22,,,1.1,22,4.3,20,23,21,20,21
2021-01-04 01:00:00,23,4.7,20,22,,1.5,,22,4.4,20,23,21,20,21
2021-01-04 03:00:00,23,4.7,20,22,,,1.2,22,4.4,20,23,22,20,22
2021-01-04 05:00:00,23,4.8,20,22,,,1.3,22,4.5,20,23,22,21,22
2021-01-04 07:00:00,23,4.8,19,22,,1.6,1.7,22,4.6,19,22,20,20,20
2021-01-04 09:00:00,23,5.2,18,22,,,2.4,22,5.0,19,22,21,20,21
2021-01-04 11:00:00,23,5.6,18,21,,,3.0,22,5.4,19,22,21,20,21
2021-01-04 13:00:00,22,5.5,18,21,,2,3.0,22,5.3,19,22,21,20,21
2021-01-04 15:00:00,22,4.8,18,22,,,2.7,22,4.7,19,22,21,20,21
2021-01-04 17:00:00,22,4.7,18,22,,2.5,2.2,22,4.4,19,22,21,20,21
2021-01-04 19:00:00,23,4.9,18,21,,,1.9,22,4.7,19,22,21,20,21
2021-01-04 21:00:00,23,4.4,19,22,,,1.3,22,4.3,19,22,21,20,21
2021-01-04 23:00:00,23,4.2,19,22,,1.9,1.1,22,4.2,19,23,21,20,21
2021-01-05 01:00:00,23,4.3,19,22,,,0.95,22,4.2,20,23,21,20,21
2021-01-05 03:00:00,23,4.4,19,22,,,0.88,22,4.3,20,23,22,20,22
2021-01-05 05:00:00,23,4.2,19,22,,1.1,0.47,22,4.2,20,23,22,20,22
2021-01-05 07:00:00,23,3.9,18,22,,,0.55,22,4.0,19,22,20,20,20
2021-01-05 09:00:00,23,4.0,18,22,,,1.2,22,3.9,19,22,21,20,21
2021-01-05 11:00:00,23,4.5,19,22,,0.80,2.3,22,4.3,19,22,21,20,21
2021-01-05 13:00:00,23,5.9,19,21,,,2.5,22,4.7,19,22,21,20,21
2021-01-05 15:00:00,22,6.4,19,21,,1.1,2.0,21,4.7,19,22,20,20,20
2021-01-05 17:00:00,23,4.2,19,21,,,1.8,22,4.5,19,22,20,20,20
2021-01-05 19:00:00,23,4.1,19,21,,,1.7,22,4.4,19,22,21,20,21
2021-01-05 21:00:00,22,4.3,19,22,,1.5,1.8,22,4.5,19,22,21,20,21
2021-01-05 23:00:00,22,4.4,19,22,,,1.7,22,4.4,20,23,21,20,21
2021-01-06 01:00:00,23,4.2,20,22,,,1.6,22,4.3,20,23,22,20,22
2021-01-06 03:00:00,22,4.4,19,22,,,1.4,22,4.3,20,23,22,20,22
2021-01-06 05:00:00,22,4.4,19,22,,,1.1,22,4.4,20,23,22,20,22
2021-01-06 07:00:00,23,4.1,19,21,,,1.2,22,4.3,19,21,20,19,20
2021-01-06 09:00:00,23,4.2,19,21,,1.1,1.6,22,4.3,19,21,20,20,20
2021-01-06 11:00:00,23,4.5,19,21,,,2.4,22,4.5,19,22,20,20,20
2021-01-06 13:00:00,23,4.6,19,21,,1.3,2.4,22,4.7,19,22,20,20,20
2021-01-06 15:00:00,23,4.3,19,21,,,1.7,22,4.4,19,22,21,20,21
2021-01-06 17:00:00,23,3.9,19,21,,,1.3,26,4.3,19,22,21,20,21
2021-01-06 19:00:00,23,3.9,19,22,,1.2,1.2,,,,,21,20,21
2021-01-06 21:00:00,23,3.9,19,22,,,1.0,,,,,21,20,21
2021-01-06 23:00:00,23,3.8,19,22,,,0.93,,,,,21,20,21
2021-01-07 01:00:00,23,3.8,19,22,,0.80,0.75,,,,,21,20,21
2021-01-07 03:00:00,23,3.4,19,22,,,-0.43,,,,,21,20,21
2021-01-07 05:00:00,23,2.8,19,22,,,-1.4,,,,,22,20,22
2021-01-07 07:00:00,23,2.7,19,21,,0.10,-1.2,,,,,20,20,20
2021-01-07 09:00:00,23,3.6,19,21,,,0.65,,,,,21,20,21
2021-01-07 11:00:00,24,5.0,18,21,,,2.7,,,,,21,20,21
2021-01-07 13:00:00,23,5.5,18,21,,-0.20,4.2,,,,,21,20,21
2021-01-07 15:00:00,23,5.5,18,21,,,4.3,,,,,21,20,21
2021-01-07 17:00:00,23,4.6,19,22,,,1.3,,,,,21,20,21
2021-01-07 19:00:00,23,4.2,19,22,,1.2,0.85,,,,,21,20,21
2021-01-07 21:00:00,23,3.5,19,22,,,-0.56,,,,,21,20,21
2021-01-07 23:00:00,23,3.4,19,22,,0.80,-0.53,,,,,22,20,22
2021-01-08 01:00:00,23,2.8,19,22,,,-1.1,,,,,22,20,22
2021-01-08 03:00:00,23,2.2,19,22,,,-2.4,,,,,22,20,22
2021-01-08 05:00:00,23,2.0,19,22,,-0.60,-2.7,,,,,22,20,22
2021-01-08 07:00:00,23,1.6,19,21,,,-2.8,,,,,22,20,22
2021-01-08 09:00:00,23,2.2,19,22,,,-1.0,,,,,22,21,22
2021-01-08 11:00:00,23,3.4,19,22,,-1.7,1.5,,,,,21,21,21
2021-01-08 13:00:00,23,4.8,18,22,,,4.7,,,,,21,21,21
2021-01-08 15:00:00,23,5.0,18,22,,,3.7,,,,,21,21,21
2021-01-08 17:00:00,23,3.5,18,22,,0.20,-0.52,,,,,21,21,21
2021-01-08 19:00:00,23,2.7,18,22,,,-1.1,,,,,21,20,21
2021-01-08 21:00:00,23,2.5,18,22,,,-1.2,,,,,21,20,21
2021-01-08 23:00:00,23,2.0,18,22,,0.60,-1.8,,,,,22,20,22
2021-01-09 01:00:00,23,2.1,18,22,,,-1.5,,,,,22,20,22
2021-01-09 03:00:00,23,1.8,19,22,,-1.3,-1.6,,,,,22,20,22
2021-01-09 05:00:00,23,1.7,19,22,,,-2.1,,,,,22,20,22
2021-01-09 07:00:00,23,1.8,19,22,,,-1.1,,,,,21,20,21
2021-01-09 09:00:00,23,2.5,19,22,,-1.6,0.55,,,,,21,20,21
2021-01-09 11:00:00,23,3.6,18,22,,,1.9,,,,,21,21,21
2021-01-09 13:00:00,23,4.5,17,22,,,4.0,,,,,21,21,21
2021-01-09 15:00:00,23,3.8,18,22,,0.70,3.5,,,,,21,21,21
2021-01-09 17:00:00,23,3.3,18,22,,,1.3,,,,,21,21,21
2021-01-09 19:00:00,23,7.2,18,22,,,1.4,,,,,21,21,21
2021-01-09 21:00:00,23,5.5,18,22,,1.5,1.3,,,,,21,20,21
2021-01-09 23:00:00,23,3.8,19,22,,,1.1,,,,,22,20,22
2021-01-10 01:00:00,23,3.7,19,22,,,1.2,,,,,22,20,22
2021-01-10 03:00:00,23,3.7,19,22,,1.1,1.1,,,,,22,20,22
2021-01-10 05:00:00,22,3.4,19,22,,,0.90,,,,,22,20,22
2021-01-10 07:00:00,23,3.2,19,22,,,0.76,,,,,22,20,22
2021-01-10 09:00:00,23,3.4,19,21,,0.80,0.85,,,,,20,19,20
2021-01-10 11:00:00,24,3.6,18,21,,,1.5,,,,,21,20,21
2021-01-10 13:00:00,23,6.8,19,22,,,1.7,,,,,21,20,21
2021-01-10 15:00:00,23,4.0,19,22,,0.60,1.6,,,,,21,20,21
2021-01-10 17:00:00,24,3.1,19,22,,,0.55,,,,,21,21,21
2021-01-10 19:00:00,24,3.3,19,22,,,-0.10,,,,,21,21,21
2021-01-10 21:00:00,23,3.5,19,22,,0.70,0.10,,,,,21,20,21
2021-01-10 23:00:00,23,3.3,19,22,,,0.52,,,,,22,20,22
2021-01-11 01:00:00,23,3.1,19,22,,,0.29,,,,,22,21,22
2021-01-11 03:00:00,23,3.1,19,22,,0.30,-0.071,,,,,22,21,22
2021-01-11 05:00:00,23,3.0,20,22,,,-0.30,,,,,22,21,22
2021-01-11 07:00:00,23,2.8,18,22,,-0.30,-0.46,,,,,21,21,21
2021-01-11 09:00:00,23,2.7,17,20,,,-0.050,,,,,18,18,18
2021-01-11 11:00:00,24,3.2,17,20,,,0.71,,,,,19,19,19
2021-01-11 13:00:00,24,7.7,18,21,,0.10,1.7,,,,,20,19,20
2021-01-11 15:00:00,24,3.8,18,21,,,1.4,,,,,20,20,20
2021-01-11 17:00:00,24,2.7,18,21,,,-1.3,,,,,21,20,21
2021-01-11 19:00:00,23,1.6,18,22,,-0.20,-2.0,,,,,21,20,21
2021-01-11 21:00:00,23,0.84,19,22,,,-2.9,,,,,21,20,21
2021-01-11 23:00:00,23,0.51,19,22,,,-3.7,,,,,22,20,22
2021-01-12 01:00:00,23,0.40,19,22,,-2.2,-3.3,,,,,22,20,22
2021-01-12 03:00:00,23,1.1,19,22,,,-3.1,,,,,22,20,22
2021-01-12 05:00:00,23,1.4,19,22,,,-2.9,,,,,22,20,22
2021-01-12 07:00:00,23,1.5,18,21,,-3.2,-2.7,,,,,19,19,19
2021-01-12 09:00:00,24,2.8,18,21,,,-0.96,,,,,20,20,20
2021-01-12 11:00:00,24,4.1,18,21,,-2.7,0.77,,,,,21,20,21

